First Name,Last Name,Mailing Address,Mailing City,Mailing State,Mailing Zip,Property Address,Property City,Property State,Property Zip,Lead Type,Document Type,Date Filed,Document Number,Amount/Debt Owed,Appraised Value,Seller Score,Motivated Seller Flags,Year Built,Sq Ft,Bedrooms,Bathrooms,Source,Public Records URL
,,,,TX,,,Dallas,TX,,Property Record,CAD,2026-04-13,24168500070070000,,,30,Vacant / no homestead,1962,,,,Dallas CAD (dallascad.org),https://www.dallascad.org/AcctDetailRes.aspx?crypt=24168500070070000
,,,,TX,,,Dallas,TX,,Property Record,CAD,2026-04-13,00000752812000000,,,30,Vacant / no homestead,1935,,,,Dallas CAD (dallascad.org),https://www.dallascad.org/AcctDetailRes.aspx?crypt=00000752812000000
,,,,TX,,,Dallas,TX,,Property Record,CAD,2026-04-13,42268500010020000,,,30,Vacant / no homestead,1965,,,,Dallas CAD (dallascad.org),https://www.dallascad.org/AcctDetailRes.aspx?crypt=42268500010020000
,,,,TX,,,Dallas,TX,,Property Record,CAD,2026-04-13,382008000H0320000,,,30,Vacant / no homestead,2004,,,,Dallas CAD (dallascad.org),https://www.dallascad.org/AcctDetailRes.aspx?crypt=382008000H0320000
,,,,TX,,,Dallas,TX,,Property Record,CAD,2026-04-13,00000387442000000,,,30,Vacant / no homestead,1954,,,,Dallas CAD (dallascad.org),https://www.dallascad.org/AcctDetailRes.aspx?crypt=00000387442000000
,,,,TX,,,Dallas,TX,,Property Record,CAD,2026-04-13,00000661748400000,,,30,Vacant / no homestead,1980,,,,Dallas CAD (dallascad.org),https://www.dallascad.org/AcctDetailRes.aspx?crypt=00000661748400000
,,,,TX,,,Dallas,TX,,Property Record,CAD,2026-04-13,32388500020130000,,,30,Vacant / no homestead,1958,,,,Dallas CAD (dallascad.org),https://www.dallascad.org/AcctDetailRes.aspx?crypt=32388500020130000
,,,,TX,,,Dallas,TX,,Property Record,CAD,2026-04-13,00000481903000000,,,30,Vacant / no homestead,1954,,,,Dallas CAD (dallascad.org),https://www.dallascad.org/AcctDetailRes.aspx?crypt=00000481903000000
,,,,TX,,,Dallas,TX,,Property Record,CAD,2026-04-13,26405500060020000,,,30,Vacant / no homestead,2021,,,,Dallas CAD (dallascad.org),https://www.dallascad.org/AcctDetailRes.aspx?crypt=26405500060020000
,,,,TX,,,Dallas,TX,,Property Record,CAD,2026-04-13,00000157270760000,,,30,Vacant / no homestead,1966,,,,Dallas CAD (dallascad.org),https://www.dallascad.org/AcctDetailRes.aspx?crypt=00000157270760000
,,,,TX,,,Dallas,TX,,Property Record,CAD,2026-04-13,24191500190470000,,,30,Vacant / no homestead,1955,,,,Dallas CAD (dallascad.org),https://www.dallascad.org/AcctDetailRes.aspx?crypt=24191500190470000
,,,,TX,,,Dallas,TX,,Property Record,CAD,2026-04-13,20112620110010000,,,30,Vacant / no homestead,1987,,,,Dallas CAD (dallascad.org),https://www.dallascad.org/AcctDetailRes.aspx?crypt=20112620110010000
,,,,TX,,,Dallas,TX,,Property Record,CAD,2026-04-13,00000548869000000,,,30,Vacant / no homestead,1953,,,,Dallas CAD (dallascad.org),https://www.dallascad.org/AcctDetailRes.aspx?crypt=00000548869000000
,,,,TX,,,Dallas,TX,,Property Record,CAD,2026-04-13,00000242863000000,,,30,Vacant / no homestead,1959,,,,Dallas CAD (dallascad.org),https://www.dallascad.org/AcctDetailRes.aspx?crypt=00000242863000000
,,,,TX,,,Dallas,TX,,Property Record,CAD,2026-04-13,42252500030200000,,,30,Vacant / no homestead,1976,,,,Dallas CAD (dallascad.org),https://www.dallascad.org/AcctDetailRes.aspx?crypt=42252500030200000
,,,,TX,,,Dallas,TX,,Property Record,CAD,2026-04-13,38158600500380000,,,30,Vacant / no homestead,1982,,,,Dallas CAD (dallascad.org),https://www.dallascad.org/AcctDetailRes.aspx?crypt=38158600500380000
,,,,TX,,,Dallas,TX,,Property Record,CAD,2026-04-13,28052501250120000,,,30,Vacant / no homestead,2005,,,,Dallas CAD (dallascad.org),https://www.dallascad.org/AcctDetailRes.aspx?crypt=28052501250120000
,,,,TX,,,Dallas,TX,,Property Record,CAD,2026-04-13,380407500B0100000,,,30,Vacant / no homestead,1990,,,,Dallas CAD (dallascad.org),https://www.dallascad.org/AcctDetailRes.aspx?crypt=380407500B0100000
,,,,TX,,,Dallas,TX,,Property Record,CAD,2026-04-13,00000706261000000,,,30,Vacant / no homestead,1959,,,,Dallas CAD (dallascad.org),https://www.dallascad.org/AcctDetailRes.aspx?crypt=00000706261000000
,,,,TX,,,Dallas,TX,,Property Record,CAD,2026-04-13,28098500130310000,,,30,Vacant / no homestead,1960,,,,Dallas CAD (dallascad.org),https://www.dallascad.org/AcctDetailRes.aspx?crypt=28098500130310000
,,,,TX,,,Dallas,TX,,Property Record,CAD,2026-04-13,282432100114R0000,,,30,Vacant / no homestead,1992,,,,Dallas CAD (dallascad.org),https://www.dallascad.org/AcctDetailRes.aspx?crypt=282432100114R0000
,,,,TX,,,Dallas,TX,,Property Record,CAD,2026-04-13,00000794181160000,,,30,Vacant / no homestead,1974,,,,Dallas CAD (dallascad.org),https://www.dallascad.org/AcctDetailRes.aspx?crypt=00000794181160000
,,,,TX,,,Dallas,TX,,Property Record,CAD,2026-04-13,16023500040190000,,,30,Vacant / no homestead,1965,,,,Dallas CAD (dallascad.org),https://www.dallascad.org/AcctDetailRes.aspx?crypt=16023500040190000
,,,,TX,,,Dallas,TX,,Property Record,CAD,2026-04-13,14001500020010000,,,30,Vacant / no homestead,1962,,,,Dallas CAD (dallascad.org),https://www.dallascad.org/AcctDetailRes.aspx?crypt=14001500020010000
,,,,TX,,,Dallas,TX,,Property Record,CAD,2026-04-13,00000227605000000,,,30,Vacant / no homestead,1937,,,,Dallas CAD (dallascad.org),https://www.dallascad.org/AcctDetailRes.aspx?crypt=00000227605000000
,,,,TX,,,Dallas,TX,,Property Record,CAD,2026-04-13,38051800010210000,,,30,Vacant / no homestead,1981,,,,Dallas CAD (dallascad.org),https://www.dallascad.org/AcctDetailRes.aspx?crypt=38051800010210000
,,,,TX,,,Dallas,TX,,Property Record,CAD,2026-04-13,26421710010180000,,,30,Vacant / no homestead,2005,,,,Dallas CAD (dallascad.org),https://www.dallascad.org/AcctDetailRes.aspx?crypt=26421710010180000
,,,,TX,,,Dallas,TX,,Property Record,CAD,2026-04-13,00000820008280000,,,30,Vacant / no homestead,1981,,,,Dallas CAD (dallascad.org),https://www.dallascad.org/AcctDetailRes.aspx?crypt=00000820008280000
,,,,TX,,,Dallas,TX,,Property Record,CAD,2026-04-13,00000628546000000,,,30,Vacant / no homestead,1960,,,,Dallas CAD (dallascad.org),https://www.dallascad.org/AcctDetailRes.aspx?crypt=00000628546000000
,,,,TX,,,Dallas,TX,,Property Record,CAD,2026-04-13,320386000A0060000,,,30,Vacant / no homestead,1997,,,,Dallas CAD (dallascad.org),https://www.dallascad.org/AcctDetailRes.aspx?crypt=320386000A0060000
,,,,TX,,,Dallas,TX,,Property Record,CAD,2026-04-13,52008960001780000,,,30,Vacant / no homestead,2018,,,,Dallas CAD (dallascad.org),https://www.dallascad.org/AcctDetailRes.aspx?crypt=52008960001780000
,,,,TX,,,Dallas,TX,,Property Record,CAD,2026-04-13,32249500020560000,,,30,Vacant / no homestead,1976,,,,Dallas CAD (dallascad.org),https://www.dallascad.org/AcctDetailRes.aspx?crypt=32249500020560000
,,,,TX,,,Dallas,TX,,Property Record,CAD,2026-04-13,00000545017000000,,,30,Vacant / no homestead,1956,,,,Dallas CAD (dallascad.org),https://www.dallascad.org/AcctDetailRes.aspx?crypt=00000545017000000
,,,,TX,,,Dallas,TX,,Property Record,CAD,2026-04-13,00000644182000000,,,30,Vacant / no homestead,1972,,,,Dallas CAD (dallascad.org),https://www.dallascad.org/AcctDetailRes.aspx?crypt=00000644182000000
,,,,TX,,,Dallas,TX,,Property Record,CAD,2026-04-13,42117500020040000,,,30,Vacant / no homestead,1960,,,,Dallas CAD (dallascad.org),https://www.dallascad.org/AcctDetailRes.aspx?crypt=42117500020040000
,,,,TX,,,Dallas,TX,,Property Record,CAD,2026-04-13,22074800600170000,,,30,Vacant / no homestead,1982,,,,Dallas CAD (dallascad.org),https://www.dallascad.org/AcctDetailRes.aspx?crypt=22074800600170000
,,,,TX,,,Dallas,TX,,Property Record,CAD,2026-04-13,50031500030110000,,,30,Vacant / no homestead,1970,,,,Dallas CAD (dallascad.org),https://www.dallascad.org/AcctDetailRes.aspx?crypt=50031500030110000
,,,,TX,,,Dallas,TX,,Property Record,CAD,2026-04-13,00C1487066050001A,,,30,Vacant / no homestead,2006,,,,Dallas CAD (dallascad.org),https://www.dallascad.org/AcctDetailRes.aspx?crypt=00C1487066050001A
,,,,TX,,,Dallas,TX,,Property Record,CAD,2026-04-13,201011300H0190000,,,30,Vacant / no homestead,2017,,,,Dallas CAD (dallascad.org),https://www.dallascad.org/AcctDetailRes.aspx?crypt=201011300H0190000
,,,,TX,,,Dallas,TX,,Property Record,CAD,2026-04-13,00873500160080000,,,30,Vacant / no homestead,2019,,,,Dallas CAD (dallascad.org),https://www.dallascad.org/AcctDetailRes.aspx?crypt=00873500160080000
,,,,TX,,,Dallas,TX,,Property Record,CAD,2026-04-13,00000405392370000,,,30,Vacant / no homestead,1966,,,,Dallas CAD (dallascad.org),https://www.dallascad.org/AcctDetailRes.aspx?crypt=00000405392370000
,,,,TX,,,Dallas,TX,,Property Record,CAD,2026-04-13,38130050030270000,,,30,Vacant / no homestead,1992,,,,Dallas CAD (dallascad.org),https://www.dallascad.org/AcctDetailRes.aspx?crypt=38130050030270000
,,,,TX,,,Dallas,TX,,Property Record,CAD,2026-04-13,00000577447000000,,,30,Vacant / no homestead,1955,,,,Dallas CAD (dallascad.org),https://www.dallascad.org/AcctDetailRes.aspx?crypt=00000577447000000
,,,,TX,,,Dallas,TX,,Property Record,CAD,2026-04-13,0021M700000A02004,,,30,Vacant / no homestead,1981,,,,Dallas CAD (dallascad.org),https://www.dallascad.org/AcctDetailRes.aspx?crypt=0021M700000A02004
,,,,TX,,,Dallas,TX,,Property Record,CAD,2026-04-13,42211500030140000,,,30,Vacant / no homestead,1975,,,,Dallas CAD (dallascad.org),https://www.dallascad.org/AcctDetailRes.aspx?crypt=42211500030140000
,,,,TX,,,Dallas,TX,,Property Record,CAD,2026-04-13,500146100D0030000,,,30,Vacant / no homestead,1985,,,,Dallas CAD (dallascad.org),https://www.dallascad.org/AcctDetailRes.aspx?crypt=500146100D0030000
,,,,TX,,,Dallas,TX,,Property Record,CAD,2026-04-13,200223700B0450000,,,30,Vacant / no homestead,1987,,,,Dallas CAD (dallascad.org),https://www.dallascad.org/AcctDetailRes.aspx?crypt=200223700B0450000
,,,,TX,,,Dallas,TX,,Property Record,CAD,2026-04-13,00000750838280000,,,30,Vacant / no homestead,1973,,,,Dallas CAD (dallascad.org),https://www.dallascad.org/AcctDetailRes.aspx?crypt=00000750838280000
,,,,TX,,,Dallas,TX,,Property Record,CAD,2026-04-13,00000565213000000,,,30,Vacant / no homestead,1950,,,,Dallas CAD (dallascad.org),https://www.dallascad.org/AcctDetailRes.aspx?crypt=00000565213000000
,,,,TX,,,Dallas,TX,,Property Record,CAD,2026-04-13,32557500060090000,,,30,Vacant / no homestead,1977,,,,Dallas CAD (dallascad.org),https://www.dallascad.org/AcctDetailRes.aspx?crypt=32557500060090000
,,,,TX,,,Dallas,TX,,Property Record,CAD,2026-04-13,00000671689200000,,,30,Vacant / no homestead,1980,,,,Dallas CAD (dallascad.org),https://www.dallascad.org/AcctDetailRes.aspx?crypt=00000671689200000
,,,,TX,,,Dallas,TX,,Property Record,CAD,2026-04-13,18008080170280000,,,30,Vacant / no homestead,1985,,,,Dallas CAD (dallascad.org),https://www.dallascad.org/AcctDetailRes.aspx?crypt=18008080170280000
,,,,TX,,,Dallas,TX,,Property Record,CAD,2026-04-13,16027900022260000,,,30,Vacant / no homestead,2021,,,,Dallas CAD (dallascad.org),https://www.dallascad.org/AcctDetailRes.aspx?crypt=16027900022260000
,,,,TX,,,Dallas,TX,,Property Record,CAD,2026-04-13,00000532642000000,,,30,Vacant / no homestead,1947,,,,Dallas CAD (dallascad.org),https://www.dallascad.org/AcctDetailRes.aspx?crypt=00000532642000000
,,,,TX,,,Dallas,TX,,Property Record,CAD,2026-04-13,26140500020170000,,,30,Vacant / no homestead,1952,,,,Dallas CAD (dallascad.org),https://www.dallascad.org/AcctDetailRes.aspx?crypt=26140500020170000
,,,,TX,,,Dallas,TX,,Property Record,CAD,2026-04-13,65085007210300000,,,30,Vacant / no homestead,1971,,,,Dallas CAD (dallascad.org),https://www.dallascad.org/AcctDetailRes.aspx?crypt=65085007210300000
,,,,TX,,,Dallas,TX,,Property Record,CAD,2026-04-13,26296800070200000,,,30,Vacant / no homestead,1977,,,,Dallas CAD (dallascad.org),https://www.dallascad.org/AcctDetailRes.aspx?crypt=26296800070200000
,,,,TX,,,Dallas,TX,,Property Record,CAD,2026-04-13,16042500160380000,,,30,Vacant / no homestead,1975,,,,Dallas CAD (dallascad.org),https://www.dallascad.org/AcctDetailRes.aspx?crypt=16042500160380000
,,,,TX,,,Dallas,TX,,Property Record,CAD,2026-04-13,007482000C0170000,,,30,Vacant / no homestead,2007,,,,Dallas CAD (dallascad.org),https://www.dallascad.org/AcctDetailRes.aspx?crypt=007482000C0170000
,,,,TX,,,Dallas,TX,,Property Record,CAD,2026-04-13,38159550070090000,,,30,Vacant / no homestead,1983,,,,Dallas CAD (dallascad.org),https://www.dallascad.org/AcctDetailRes.aspx?crypt=38159550070090000
,,,,TX,,,Dallas,TX,,Property Record,CAD,2026-04-13,00000801191240000,,,30,Vacant / no homestead,1973,,,,Dallas CAD (dallascad.org),https://www.dallascad.org/AcctDetailRes.aspx?crypt=00000801191240000
,,,,TX,,,Dallas,TX,,Property Record,CAD,2026-04-13,480160200Q0230000,,,30,Vacant / no homestead,2001,,,,Dallas CAD (dallascad.org),https://www.dallascad.org/AcctDetailRes.aspx?crypt=480160200Q0230000
,,,,TX,,,Dallas,TX,,Property Record,CAD,2026-04-13,00000624676000000,,,30,Vacant / no homestead,1955,,,,Dallas CAD (dallascad.org),https://www.dallascad.org/AcctDetailRes.aspx?crypt=00000624676000000
,,,,TX,,,Dallas,TX,,Property Record,CAD,2026-04-13,42129500090200000,,,30,Vacant / no homestead,1968,,,,Dallas CAD (dallascad.org),https://www.dallascad.org/AcctDetailRes.aspx?crypt=42129500090200000
,,,,TX,,,Dallas,TX,,Property Record,CAD,2026-04-13,440012900D0150000,,,30,Vacant / no homestead,1986,,,,Dallas CAD (dallascad.org),https://www.dallascad.org/AcctDetailRes.aspx?crypt=440012900D0150000
,,,,TX,,,Dallas,TX,,Property Record,CAD,2026-04-13,00C82450000100108,,,30,Vacant / no homestead,1980,,,,Dallas CAD (dallascad.org),https://www.dallascad.org/AcctDetailRes.aspx?crypt=00C82450000100108
,,,,TX,,,Dallas,TX,,Property Record,CAD,2026-04-13,321607800B0100000,,,30,Vacant / no homestead,1992,,,,Dallas CAD (dallascad.org),https://www.dallascad.org/AcctDetailRes.aspx?crypt=321607800B0100000
,,,,TX,,,Dallas,TX,,Property Record,CAD,2026-04-13,00676400030190000,,,30,Vacant / no homestead,1984,,,,Dallas CAD (dallascad.org),https://www.dallascad.org/AcctDetailRes.aspx?crypt=00676400030190000
,,,,TX,,,Dallas,TX,,Property Record,CAD,2026-04-13,00000187351000000,,,30,Vacant / no homestead,1940,,,,Dallas CAD (dallascad.org),https://www.dallascad.org/AcctDetailRes.aspx?crypt=00000187351000000
,,,,TX,,,Dallas,TX,,Property Record,CAD,2026-04-13,00000399241000000,,,30,Vacant / no homestead,1959,,,,Dallas CAD (dallascad.org),https://www.dallascad.org/AcctDetailRes.aspx?crypt=00000399241000000
,,,,TX,,,Dallas,TX,,Property Record,CAD,2026-04-13,380875700D0160000,,,30,Vacant / no homestead,2008,,,,Dallas CAD (dallascad.org),https://www.dallascad.org/AcctDetailRes.aspx?crypt=380875700D0160000
,,,,TX,,,Dallas,TX,,Property Record,CAD,2026-04-13,322421300A0210000,,,30,Vacant / no homestead,2004,,,,Dallas CAD (dallascad.org),https://www.dallascad.org/AcctDetailRes.aspx?crypt=322421300A0210000
,,,,TX,,,Dallas,TX,,Property Record,CAD,2026-04-13,00000797729060000,,,30,Vacant / no homestead,1977,,,,Dallas CAD (dallascad.org),https://www.dallascad.org/AcctDetailRes.aspx?crypt=00000797729060000
,,,,TX,,,Dallas,TX,,Property Record,CAD,2026-04-13,00000820107080000,,,30,Vacant / no homestead,1975,,,,Dallas CAD (dallascad.org),https://www.dallascad.org/AcctDetailRes.aspx?crypt=00000820107080000
,,,,TX,,,Dallas,TX,,Property Record,CAD,2026-04-13,16015960020290000,,,30,Vacant / no homestead,1988,,,,Dallas CAD (dallascad.org),https://www.dallascad.org/AcctDetailRes.aspx?crypt=16015960020290000
,,,,TX,,,Dallas,TX,,Property Record,CAD,2026-04-13,00000721693000000,,,30,Vacant / no homestead,1955,,,,Dallas CAD (dallascad.org),https://www.dallascad.org/AcctDetailRes.aspx?crypt=00000721693000000
,,,,TX,,,Dallas,TX,,Property Record,CAD,2026-04-13,00000498863400000,,,30,Vacant / no homestead,1969,,,,Dallas CAD (dallascad.org),https://www.dallascad.org/AcctDetailRes.aspx?crypt=00000498863400000
,,,,TX,,,Dallas,TX,,Property Record,CAD,2026-04-13,26403500230260000,,,30,Vacant / no homestead,1975,,,,Dallas CAD (dallascad.org),https://www.dallascad.org/AcctDetailRes.aspx?crypt=26403500230260000
,,,,TX,,,Dallas,TX,,Property Record,CAD,2026-04-13,00000200767000000,,,30,Vacant / no homestead,1926,,,,Dallas CAD (dallascad.org),https://www.dallascad.org/AcctDetailRes.aspx?crypt=00000200767000000
,,,,TX,,,Dallas,TX,,Property Record,CAD,2026-04-13,20099600060100000,,,30,Vacant / no homestead,1978,,,,Dallas CAD (dallascad.org),https://www.dallascad.org/AcctDetailRes.aspx?crypt=20099600060100000
,,,,TX,,,Dallas,TX,,Property Record,CAD,2026-04-13,22076500010120000,,,30,Vacant / no homestead,1967,,,,Dallas CAD (dallascad.org),https://www.dallascad.org/AcctDetailRes.aspx?crypt=22076500010120000
,,,,TX,,,Dallas,TX,,Property Record,CAD,2026-04-13,00000751315000000,,,30,Vacant / no homestead,1963,,,,Dallas CAD (dallascad.org),https://www.dallascad.org/AcctDetailRes.aspx?crypt=00000751315000000
,,,,TX,,,Dallas,TX,,Property Record,CAD,2026-04-13,32345500170060000,,,30,Vacant / no homestead,1962,,,,Dallas CAD (dallascad.org),https://www.dallascad.org/AcctDetailRes.aspx?crypt=32345500170060000
,,,,TX,,,Dallas,TX,,Property Record,CAD,2026-04-13,00000493102000000,,,30,Vacant / no homestead,1964,,,,Dallas CAD (dallascad.org),https://www.dallascad.org/AcctDetailRes.aspx?crypt=00000493102000000
,,,,TX,,,Dallas,TX,,Property Record,CAD,2026-04-13,50046500000130000,,,30,Vacant / no homestead,1952,,,,Dallas CAD (dallascad.org),https://www.dallascad.org/AcctDetailRes.aspx?crypt=50046500000130000
,,,,TX,,,Dallas,TX,,Property Record,CAD,2026-04-13,140977500R0330000,,,30,Vacant / no homestead,0,,,,Dallas CAD (dallascad.org),https://www.dallascad.org/AcctDetailRes.aspx?crypt=140977500R0330000
,,,,TX,,,Dallas,TX,,Property Record,CAD,2026-04-13,44001900010090000,,,30,Vacant / no homestead,1994,,,,Dallas CAD (dallascad.org),https://www.dallascad.org/AcctDetailRes.aspx?crypt=44001900010090000
,,,,TX,,,Dallas,TX,,Property Record,CAD,2026-04-13,26421930010180000,,,30,Vacant / no homestead,1978,,,,Dallas CAD (dallascad.org),https://www.dallascad.org/AcctDetailRes.aspx?crypt=26421930010180000
,,,,TX,,,Dallas,TX,,Property Record,CAD,2026-04-13,140525500G0120000,,,30,Vacant / no homestead,1986,,,,Dallas CAD (dallascad.org),https://www.dallascad.org/AcctDetailRes.aspx?crypt=140525500G0120000
,,,,TX,,,Dallas,TX,,Property Record,CAD,2026-04-13,00000636079000000,,,30,Vacant / no homestead,1959,,,,Dallas CAD (dallascad.org),https://www.dallascad.org/AcctDetailRes.aspx?crypt=00000636079000000
,,,,TX,,,Dallas,TX,,Property Record,CAD,2026-04-13,65053940610180000,,,30,Vacant / no homestead,1999,,,,Dallas CAD (dallascad.org),https://www.dallascad.org/AcctDetailRes.aspx?crypt=65053940610180000
,,,,TX,,,Dallas,TX,,Property Record,CAD,2026-04-13,32255000000770000,,,30,Vacant / no homestead,1991,,,,Dallas CAD (dallascad.org),https://www.dallascad.org/AcctDetailRes.aspx?crypt=32255000000770000
,,,,TX,,,Dallas,TX,,Property Record,CAD,2026-04-13,440128100B0010000,,,30,Vacant / no homestead,1993,,,,Dallas CAD (dallascad.org),https://www.dallascad.org/AcctDetailRes.aspx?crypt=440128100B0010000
,,,,TX,,,Dallas,TX,,Property Record,CAD,2026-04-13,0061131064A030000,,,30,Vacant / no homestead,2012,,,,Dallas CAD (dallascad.org),https://www.dallascad.org/AcctDetailRes.aspx?crypt=0061131064A030000
,,,,TX,,,Dallas,TX,,Property Record,CAD,2026-04-13,22090500020060000,,,30,Vacant / no homestead,1968,,,,Dallas CAD (dallascad.org),https://www.dallascad.org/AcctDetailRes.aspx?crypt=22090500020060000
,,,,TX,,,Dallas,TX,,Property Record,CAD,2026-04-13,26352500020350000,,,30,Vacant / no homestead,1955,,,,Dallas CAD (dallascad.org),https://www.dallascad.org/AcctDetailRes.aspx?crypt=26352500020350000
,,,,TX,,,Dallas,TX,,Property Record,CAD,2026-04-13,44022820540220000,,,30,Vacant / no homestead,1983,,,,Dallas CAD (dallascad.org),https://www.dallascad.org/AcctDetailRes.aspx?crypt=44022820540220000
,,,,TX,,,Dallas,TX,,Property Record,CAD,2026-04-13,00000796581800000,,,30,Vacant / no homestead,1973,,,,Dallas CAD (dallascad.org),https://www.dallascad.org/AcctDetailRes.aspx?crypt=00000796581800000
,,,,TX,,,Dallas,TX,,Property Record,CAD,2026-04-13,24241500020350000,,,30,Vacant / no homestead,1976,,,,Dallas CAD (dallascad.org),https://www.dallascad.org/AcctDetailRes.aspx?crypt=24241500020350000
,,,,TX,,,Dallas,TX,,Property Record,CAD,2026-04-13,00000654072580000,,,30,Vacant / no homestead,1977,,,,Dallas CAD (dallascad.org),https://www.dallascad.org/AcctDetailRes.aspx?crypt=00000654072580000
